Flow.ID,Timestamp,Date,Time,Source.IP,Source.Port,Destination.IP,Destination.Port,Flow.Duration,Protocol,ACK.Flag.Count,Down.Up.Ratio,ProtocolName,Interval
192.168.131.26-10.200.7.4-49882-3128-6,2017-04-26 11:15:00,2017-04-26,11:15:00,10.200.7.4,3128,192.168.131.26,49882,1,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49885-3128-6,2017-04-26 11:15:00,2017-04-26,11:15:00,10.200.7.4,3128,192.168.131.26,49885,7,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49872-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49872,1,6,1,0,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-49848-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49848,57,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49869-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49869,47,6,1,0,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-49867-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49867,1,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49856-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49856,269,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-49868-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49868,159,6,1,0,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-49919-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49919,249,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49903-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49903,371,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-49867-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49867,2543,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-49868-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49868,3934,6,1,1,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-49890-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49890,25,6,1,0,HTTP,0 days
10.200.7.4-10.20.2.116-47362-80-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,47362,10.20.2.116,80,1169287,6,0,0,HTTP,0 days
192.168.131.26-10.200.7.4-49926-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49926,163,6,1,1,HTTP,0 days
10.200.7.4-10.20.2.116-47225-80-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,47225,10.20.2.116,80,1,6,1,0,HTTP,0 days
10.200.7.4-10.20.2.116-47223-80-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,47223,10.20.2.116,80,130,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-49856-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49856,1,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49891-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49891,2,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49891-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49891,49,6,1,1,HTTP,0 days
10.200.7.4-10.20.2.116-44467-80-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,44467,10.20.2.116,80,1,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49891-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49891,57,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49895-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49895,33,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49848-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49848,110,6,1,1,HTTP,0 days
172.19.1.57-10.200.7.4-50302-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,172.19.1.57,50302,168098,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49915-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49915,103,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-49903-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49903,25,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49893-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49893,1,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49889-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49889,45,6,1,0,HTTP,0 days
10.200.7.4-10.20.2.116-44467-80-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,44467,10.20.2.116,80,123,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-49903-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49903,286,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49892-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49892,12,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49901-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49901,114,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49889-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49889,44,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-49849-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49849,2,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49904-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49904,16,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49919-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49919,1767,6,1,1,HTTP,0 days
172.19.1.57-10.200.7.4-50301-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,172.19.1.57,50301,635679,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49926-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49926,53,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49926-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49926,14,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49888-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49888,25,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49890-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49890,351,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49854-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49854,367,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49854-3128-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,3128,192.168.131.26,49854,904,6,1,1,HTTP,0 days
10.200.7.4-10.20.2.116-47226-80-6,2017-04-26 11:15:01,2017-04-26,11:15:01,10.200.7.4,47226,10.20.2.116,80,250,6,1,1,HTTP,0 days
10.200.7.4-10.20.2.116-47368-80-6,2017-04-26 11:15:02,2017-04-26,11:15:02,10.200.7.4,47368,10.20.2.116,80,16254739,6,0,1,HTTP,0 days
192.168.131.26-10.200.7.4-49845-3128-6,2017-04-26 11:15:02,2017-04-26,11:15:02,10.200.7.4,3128,192.168.131.26,49845,137,6,1,0,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-49925-3128-6,2017-04-26 11:15:02,2017-04-26,11:15:02,10.200.7.4,3128,192.168.131.26,49925,567,6,1,1,HTTP,0 days
192.168.171.15-10.200.7.4-54562-3128-6,2017-04-26 11:15:02,2017-04-26,11:15:02,10.200.7.4,3128,192.168.171.15,54562,94473,6,1,0,HTTP,0 days
192.168.180.63-10.200.7.4-54740-3128-6,2017-04-26 11:15:02,2017-04-26,11:15:02,10.200.7.4,3128,192.168.180.63,54740,4473,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49923-3128-6,2017-04-26 11:15:02,2017-04-26,11:15:02,10.200.7.4,3128,192.168.131.26,49923,79,6,1,0,HTTP,0 days
192.168.180.63-10.200.7.4-54740-3128-6,2017-04-26 11:15:02,2017-04-26,11:15:02,10.200.7.4,3128,192.168.180.63,54740,104,6,0,0,HTTP,0 days
192.168.131.26-10.200.7.4-49845-3128-6,2017-04-26 11:15:02,2017-04-26,11:15:02,10.200.7.4,3128,192.168.131.26,49845,26,6,1,0,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-49922-3128-6,2017-04-26 11:15:02,2017-04-26,11:15:02,10.200.7.4,3128,192.168.131.26,49922,2,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49923-3128-6,2017-04-26 11:15:02,2017-04-26,11:15:02,10.200.7.4,3128,192.168.131.26,49923,15,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49925-3128-6,2017-04-26 11:15:02,2017-04-26,11:15:02,10.200.7.4,3128,192.168.131.26,49925,278,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49855-3128-6,2017-04-26 11:15:02,2017-04-26,11:15:02,10.200.7.4,3128,192.168.131.26,49855,405,6,1,0,HTTP,0 days
10.200.7.4-10.20.2.116-47362-80-6,2017-04-26 11:15:03,2017-04-26,11:15:03,10.200.7.4,47362,10.20.2.116,80,1,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49841-3128-6,2017-04-26 11:15:03,2017-04-26,11:15:03,10.200.7.4,3128,192.168.131.26,49841,70,6,1,0,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-49979-3128-6,2017-04-26 11:15:03,2017-04-26,11:15:03,10.200.7.4,3128,192.168.131.26,49979,394594,6,1,0,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-49840-3128-6,2017-04-26 11:15:03,2017-04-26,11:15:03,10.200.7.4,3128,192.168.131.26,49840,75,6,1,0,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-49841-3128-6,2017-04-26 11:15:03,2017-04-26,11:15:03,10.200.7.4,3128,192.168.131.26,49841,20,6,1,0,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-50005-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,50005,2,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49979-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49979,159,6,1,1,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-49979-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49979,14,6,1,0,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-50013-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,50013,526,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-49959-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49959,404,6,1,1,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-49959-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49959,16,6,1,0,HTTP_PROXY,0 days
192.168.90.39-10.200.7.4-54728-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.90.39,54728,251,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-49988-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49988,19815925,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49994-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49994,130,6,1,0,HTTP,0 days
192.168.90.39-10.200.7.4-54729-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.90.39,54729,26,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-50006-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,50006,172,6,1,0,HTTP,0 days
192.168.32.109-10.200.7.4-61232-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.32.109,61232,61,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-50008-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,50008,3,6,1,0,HTTP,0 days
192.168.90.39-10.200.7.4-54729-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.90.39,54729,407,6,1,1,HTTP,0 days
192.168.90.39-10.200.7.4-54729-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.90.39,54729,2,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-50000-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,50000,92421091,6,1,0,SSL,0 days
192.168.131.26-10.200.7.4-50013-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,50013,12,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49952-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49952,63,6,1,0,HTTP_PROXY,0 days
192.168.90.39-10.200.7.4-54728-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.90.39,54728,1,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49995-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49995,302,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-49994-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49994,149,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-50007-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,50007,68,6,1,0,HTTP,0 days
192.168.90.90-10.200.7.4-61125-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.90.90,61125,90637381,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49994-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49994,525735,6,1,0,HTTP,0 days
192.168.90.90-10.200.7.4-61124-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.90.90,61124,119582204,6,1,0,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-49996-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49996,36138961,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-50008-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,50008,60,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-50008-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,50008,194,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49952-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49952,332,6,1,1,HTTP_PROXY,0 days
192.168.90.39-10.200.7.4-54727-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.90.39,54727,1,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49998-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49998,59790136,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-50005-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,50005,222,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49995-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49995,37,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-49986-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49986,19816083,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-50010-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,50010,611,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-50006-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,50006,928,6,1,1,HTTP,0 days
192.168.131.26-10.200.7.4-49995-3128-6,2017-04-26 11:15:04,2017-04-26,11:15:04,10.200.7.4,3128,192.168.131.26,49995,150,6,1,0,HTTP,0 days
192.168.32.116-10.200.7.4-52323-47930-6,2017-04-26 11:15:05,2017-04-26,11:15:05,10.200.7.4,47930,192.168.32.116,52323,39993,6,0,1,HTTP,0 days
192.168.32.116-10.200.7.4-52323-47931-6,2017-04-26 11:15:05,2017-04-26,11:15:05,10.200.7.4,47931,192.168.32.116,52323,29613,6,0,1,HTTP,0 days
172.16.141.247-10.200.7.4-2221-42845-6,2017-04-26 11:15:05,2017-04-26,11:15:05,10.200.7.4,42845,172.16.141.247,2221,1006965,6,0,2,HTTP,0 days
192.168.81.101-10.200.7.4-56902-3128-6,2017-04-26 11:15:05,2017-04-26,11:15:05,10.200.7.4,3128,192.168.81.101,56902,1678027,6,1,0,HTTP_PROXY,0 days
192.168.81.220-10.200.7.4-53854-3128-6,2017-04-26 11:15:05,2017-04-26,11:15:05,10.200.7.4,3128,192.168.81.220,53854,95,6,1,1,HTTP,0 days
192.168.32.116-10.200.7.4-52323-47930-6,2017-04-26 11:15:05,2017-04-26,11:15:05,10.200.7.4,47930,192.168.32.116,52323,8343,6,1,1,HTTP,0 days
192.168.32.116-10.200.7.4-52323-47931-6,2017-04-26 11:15:05,2017-04-26,11:15:05,10.200.7.4,47931,192.168.32.116,52323,12945,6,1,1,HTTP,0 days
192.168.42.46-10.200.7.4-50389-3128-6,2017-04-26 11:15:05,2017-04-26,11:15:05,10.200.7.4,3128,192.168.42.46,50389,103035652,6,1,0,HTTP_PROXY,0 days
192.168.32.11-10.200.7.4-50726-3128-6,2017-04-26 11:15:06,2017-04-26,11:15:06,10.200.7.4,3128,192.168.32.11,50726,1735160,6,1,0,HTTP_PROXY,0 days
192.168.32.125-10.200.7.4-50965-3128-6,2017-04-26 11:15:06,2017-04-26,11:15:06,10.200.7.4,3128,192.168.32.125,50965,82326612,6,1,0,HTTP_PROXY,0 days
172.16.141.247-10.200.7.4-2221-42845-6,2017-04-26 11:15:06,2017-04-26,11:15:06,10.200.7.4,42845,172.16.141.247,2221,109,6,1,1,HTTP,0 days
172.16.141.247-10.200.7.4-2221-42976-6,2017-04-26 11:15:07,2017-04-26,11:15:07,10.200.7.4,42976,172.16.141.247,2221,1002756,6,0,1,HTTP,0 days
192.168.131.26-10.200.7.4-50037-3128-6,2017-04-26 11:15:07,2017-04-26,11:15:07,10.200.7.4,3128,192.168.131.26,50037,21075,6,1,1,HTTP_PROXY,0 days
192.168.10.80-10.200.7.4-55363-3128-6,2017-04-26 11:15:07,2017-04-26,11:15:07,10.200.7.4,3128,192.168.10.80,55363,20134060,6,1,0,GOOGLE,0 days
192.168.81.101-10.200.7.4-56902-3128-6,2017-04-26 11:15:07,2017-04-26,11:15:07,10.200.7.4,3128,192.168.81.101,56902,967,6,1,1,HTTP_PROXY,0 days
172.16.141.247-10.200.7.4-2221-42976-6,2017-04-26 11:15:08,2017-04-26,11:15:08,10.200.7.4,42976,172.16.141.247,2221,54,6,1,1,HTTP,0 days
192.168.102.9-10.200.7.4-50266-3128-6,2017-04-26 11:15:08,2017-04-26,11:15:08,10.200.7.4,3128,192.168.102.9,50266,1,6,0,0,HTTP,0 days
192.168.10.16-10.200.7.4-51297-3128-6,2017-04-26 11:15:09,2017-04-26,11:15:09,10.200.7.4,3128,192.168.10.16,51297,174,6,1,0,HTTP_PROXY,0 days
192.168.32.125-10.200.7.4-52037-3128-6,2017-04-26 11:15:09,2017-04-26,11:15:09,10.200.7.4,3128,192.168.32.125,52037,434,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53760-3128-6,2017-04-26 11:15:09,2017-04-26,11:15:09,10.200.7.4,3128,192.168.90.65,53760,185,6,1,1,HTTP,0 days
192.168.151.8-10.200.7.4-54930-3128-6,2017-04-26 11:15:10,2017-04-26,11:15:10,10.200.7.4,3128,192.168.151.8,54930,2,6,1,0,HTTP,0 days
192.168.151.8-10.200.7.4-54930-3128-6,2017-04-26 11:15:10,2017-04-26,11:15:10,10.200.7.4,3128,192.168.151.8,54930,1214,6,1,1,HTTP,0 days
192.168.10.122-10.200.7.4-63784-3128-6,2017-04-26 11:15:10,2017-04-26,11:15:10,10.200.7.4,3128,192.168.10.122,63784,312,6,1,1,HTTP_PROXY,0 days
192.168.10.122-10.200.7.4-63784-3128-6,2017-04-26 11:15:10,2017-04-26,11:15:10,10.200.7.4,3128,192.168.10.122,63784,2,6,1,0,HTTP_PROXY,0 days
192.168.151.8-10.200.7.4-54930-3128-6,2017-04-26 11:15:10,2017-04-26,11:15:10,10.200.7.4,3128,192.168.151.8,54930,136,6,1,0,HTTP,0 days
192.168.171.15-10.200.7.4-54565-3128-6,2017-04-26 11:15:12,2017-04-26,11:15:12,10.200.7.4,3128,192.168.171.15,54565,6349225,6,1,0,HTTP,0 days
172.19.1.57-10.200.7.4-50308-3128-6,2017-04-26 11:15:13,2017-04-26,11:15:13,10.200.7.4,3128,172.19.1.57,50308,3929466,6,1,0,HTTP,0 days
192.168.10.133-10.200.7.4-50266-3128-6,2017-04-26 11:15:13,2017-04-26,11:15:13,10.200.7.4,3128,192.168.10.133,50266,84853777,6,1,0,HTTP_PROXY,0 days
172.19.1.254-10.200.7.4-51148-3128-6,2017-04-26 11:15:13,2017-04-26,11:15:13,10.200.7.4,3128,172.19.1.254,51148,1914878,6,1,0,HTTP,0 days
192.168.32.109-10.200.7.4-61236-3128-6,2017-04-26 11:15:14,2017-04-26,11:15:14,10.200.7.4,3128,192.168.32.109,61236,146,6,1,0,HTTP,0 days
192.168.131.26-10.200.7.4-50012-3128-6,2017-04-26 11:15:14,2017-04-26,11:15:14,10.200.7.4,3128,192.168.131.26,50012,1,6,1,0,HTTP,0 days
192.168.10.58-10.200.7.4-50555-3128-6,2017-04-26 11:15:14,2017-04-26,11:15:14,10.200.7.4,3128,192.168.10.58,50555,45,6,1,0,HTTP_PROXY,0 days
192.168.32.109-10.200.7.4-61236-3128-6,2017-04-26 11:15:14,2017-04-26,11:15:14,10.200.7.4,3128,192.168.32.109,61236,1,6,1,0,HTTP,0 days
192.168.10.58-10.200.7.4-50555-3128-6,2017-04-26 11:15:14,2017-04-26,11:15:14,10.200.7.4,3128,192.168.10.58,50555,328079,6,1,0,HTTP_PROXY,0 days
192.168.10.58-10.200.7.4-50555-3128-6,2017-04-26 11:15:14,2017-04-26,11:15:14,10.200.7.4,3128,192.168.10.58,50555,489,6,1,0,HTTP_PROXY,0 days
192.168.131.26-10.200.7.4-50012-3128-6,2017-04-26 11:15:14,2017-04-26,11:15:14,10.200.7.4,3128,192.168.131.26,50012,8987903,6,1,2,HTTP,0 days
172.19.1.68-10.200.7.4-50172-3128-6,2017-04-26 11:15:14,2017-04-26,11:15:14,10.200.7.4,3128,172.19.1.68,50172,10,6,1,0,HTTP,0 days
172.19.1.254-10.200.7.4-51162-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,172.19.1.254,51162,3,6,1,0,HTTP,0 days
172.19.1.254-10.200.7.4-51162-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,172.19.1.254,51162,259,6,1,0,HTTP,0 days
172.19.1.254-10.200.7.4-51142-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,172.19.1.254,51142,2,6,1,0,HTTP,0 days
172.19.1.254-10.200.7.4-51145-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,172.19.1.254,51145,2,6,1,0,HTTP,0 days
172.19.1.254-10.200.7.4-51143-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,172.19.1.254,51143,1,6,1,0,HTTP,0 days
192.168.151.8-10.200.7.4-54928-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,192.168.151.8,54928,38,6,1,0,HTTP,0 days
172.19.1.254-10.200.7.4-51149-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,172.19.1.254,51149,1,6,1,0,HTTP,0 days
172.19.1.68-10.200.7.4-50174-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,172.19.1.68,50174,3581029,6,1,0,HTTP,0 days
192.168.10.58-10.200.7.4-50555-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,192.168.10.58,50555,2,6,1,0,HTTP_PROXY,0 days
192.168.151.8-10.200.7.4-54928-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,192.168.151.8,54928,118,6,1,0,HTTP,0 days
192.168.151.8-10.200.7.4-54928-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,192.168.151.8,54928,445,6,1,2,HTTP,0 days
172.19.1.254-10.200.7.4-51148-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,172.19.1.254,51148,1,6,1,0,HTTP,0 days
192.168.10.58-10.200.7.4-50555-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,192.168.10.58,50555,6,6,1,0,HTTP_PROXY,0 days
172.19.1.254-10.200.7.4-51161-3128-6,2017-04-26 11:15:15,2017-04-26,11:15:15,10.200.7.4,3128,172.19.1.254,51161,5,6,1,0,HTTP,0 days
192.168.10.80-10.200.7.4-55449-3128-6,2017-04-26 11:15:16,2017-04-26,11:15:16,10.200.7.4,3128,192.168.10.80,55449,587,6,1,0,HTTP,0 days
192.168.220.180-10.200.7.4-55228-3128-6,2017-04-26 11:15:16,2017-04-26,11:15:16,10.200.7.4,3128,192.168.220.180,55228,48,6,1,0,HTTP,0 days
192.168.171.15-10.200.7.4-53809-3128-6,2017-04-26 11:15:17,2017-04-26,11:15:17,10.200.7.4,3128,192.168.171.15,53809,110342525,6,1,0,HTTP_PROXY,0 days
